SpeciesID	Current_Name	Author	FAMCODE	Recent	Remarks	Date_created	Date_modified	first_name	html_page	OK	Status	FAMILIES::NAME
13614	Bathosella' canui	Cipolla, 1928	218	0	ZR1929	\N	2010-05-23	Bathosella	\N	1	\N	ROMANCHEINIDAE
16033	Bathosella cingerans	Canu & Bassler, 1920	218	0	ZR1920	\N	2010-05-23	Bathosella	\N	1	\N	ROMANCHEINIDAE
14919	Bathosella globulosa	Duvergier, 1924	218	0	ZR1924	\N	2010-05-23	Bathosella	\N	1	\N	ROMANCHEINIDAE
6227	Bathosella' ominosa	(Stoliczka, 1873)	218	0	ZR1997/98-062	\N	2010-05-23	Bathosella	\N	1	\N	ROMANCHEINIDAE
14799	Bathosella' sulcata	Canu, 1922	218	0	ZR1922, ZR1925	\N	2010-05-23	Bathosella	\N	1	\N	ROMANCHEINIDAE
16034	Bathosella undata	Canu & Bassler, 1920	218	0	ZR1920	\N	2010-05-23	Bathosella	\N	1	\N	ROMANCHEINIDAE
2896	Bathyalozoon foresti	d'Hondt, 1975	95	1	ZR1975-030	\N	2010-05-23	Bathyalozoon	\N	1	\N	BATHYALOZOONTIDAE
16820	Bathypora bicolor	(Hincks, 1881)	142	1	\N	\N	2010-05-23	Bathypora	\N	1	\N	ELECTRIDAE
10988	 was Bathysoecia bassleri=8419	Osburn, 1953	6	1	ZR1953	\N	2010-05-23	was	\N	0	\N	TUBULIPORIDAE
8419	Bathysoecia polygonalis	(Kluge, 1952)	6	1	as Oncousoecia, Hastings 1963	\N	2010-05-23	Bathysoecia	\N	1	\N	TUBULIPORIDAE
13808	Bathystomella cordiformis	(von Hagenow, 1846)	237	0	\N	\N	2010-05-23	Bathystomella	\N	1	\N	NEPHROPORIDAE
3196	Batopora asterizans	Cook & Lagaaij, 1976	311	0	ZR1976-029	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
17706	Batopora aviculata	Hejjas, 1894	311	0	Horowitz	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
17024	Batopora clithridiata	(Gregory, 1893)	311	0	\N	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
17707	Batopora conica	Seguenza, 1880	311	0	Horowitz	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
11429	Batopora ernii	Dartevelle, 1948	311	0	ZR1948	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
7430	Batopora excentrica	Ceretti & Poluzzi, 1970	311	0	ZR1970; ZR1975-023	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
4206	Batopora glandiformis	(Gregory, 1893)	311	0	\N	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
3195	Batopora grandis	Cook & Lagaaij, 1976	311	0	ZR1976-029	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
18472	Batopora haselbachensis	Zágoršek, 2003	311	0	\N	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
2008	Batopora lagaaiji	Hayward & Cook, 1979	311	1	ZR1979-047	\N	2010-06-2	Batopora	\N	1	Current	BATOPORIDAE
8465	Batopora multiradiata	Reuss, 1869	311	0	\N	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
2007	Batopora murrayi	Cook, 1966	311	1	ZR1966	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
2009	Batopora nola	Hayward & Cook, 1979	311	1	ZR1979-047	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
18921	Batopora problematica	Bock & Cook, 2004	311	1	\N	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
5055	Batopora rosula	(Reuss, 1848)	311	0	\N	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
16915	Batopora scrobiculata	(Koschinsky, 1885)	311	0	\N	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
18039	Batopora stellata	Braga & Bahr, 2003	311	0	\N	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
3194	Batopora stoliczkai	Reuss, 1867	311	0	\N	\N	2010-05-23	Batopora	\N	1	\N	BATOPORIDAE
9250	Batoporella eocaenica	Hejjas, 1894	311	0	\N	\N	2010-05-23	Batoporella	\N	1	\N	BATOPORIDAE
19566	Batostoma adhaerens	(Billings, 1859)	556	0	\N	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
8080	Batostoma akadyricum	Modzalevskaya, 1968	556	0	ZR1970	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
4906	Batostoma altunshanense	Yin & Xia, 1986	556	0	ZR1986-195	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
9310	Batostoma arcticum	Astrova, 1965	556	0	ZR1965	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
13588	Batostoma bassleri	Troedsson, 1929	556	0	ZR1929; check date	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
7332	Batostoma bellus	Yang & Xia, 1976	556	0	ZR1976-121	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
13780	Amplexopora billingsi	(Bassler, 1927)	556	0	ZR1928	\N	2010-05-23	Amplexopora	\N	1	\N	TREMATOPORIDAE
17377	Batostoma canadense	(Foord, 1883)	556	0	as Amplexopora; from Horowitz	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
19586	Batostoma canavarii	Vinassa de Regny, 1915	556	0	\N	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
9270	Batostoma chazyense	Ross, 1963	556	0	ZR1963	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
6200	Batostoma clogyfranense	Buttler, 1997	556	0	ZR1997/98-016	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
13983	Batostoma cornula	(Cumings & Galloway, 1915)	556	0	in Corneliussen etal 1970	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
17953	Batostoma coronatum	Hu & Fan, 1985	556	0	Not in ZR, Horowitz	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
4599	Batostoma crassitunicatum	Kopajevich, 1984	556	0	ZR1984-080	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
17954	Batostoma crassum	Hu & Fan, 1985	556	0	Not in ZR, Horowitz	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
8553	Batostoma cumingsi	Loeblich, 1942	556	0	ZR1942	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
12112	Batostoma evansi	Sproule, 1936	556	0	ZR1937	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15471	Batostoma fertile	Ulrich, 1886	556	0	B.fertile in Astrova	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
19487	Batostoma fertile circulare	Ulrich, 1893	556	0	\N	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
8557	Batostoma frondosum	(Loeblich, 1942)	552	0	ZR1942	\N	2010-05-23	Batostoma	\N	1	\N	DITTOPORIDAE
10252	Batostoma gallowayi	Fritz, 1957	556	0	ZR1958	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
3933	Batostoma gemmata	Liu, 1980	556	0	ZR1980-091	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
19565	 was Batostoma globulare	(Ulrich & Bassler, 1913)	556	0	was Stromatotrypa	\N	2010-05-23	was	\N	0	\N	TREMATOPORIDAE
7089	Batostoma gracilis	Brood, 1978	556	0	ZR1978-019	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15472	Batostoma granulosum	Bassler, 1911	556	0	in Astrova 1978	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
11172	Batostoma hueffneri	(Paeckelmann, 1925)	556	0	as Chaetetes ;ZR1950	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
13081	Batostoma humile	Ulrich, 1893	556	0	\N	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
8107	Batostoma implicatum	(Nicholson, 1881)	556	0	\N	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
7273	Batostoma implicatum divisum	Modzalevskaya, 1977	556	0	ZR1977	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
8264	Batostoma increbescens	Bork & Perry, 1967	556	0	ZR1969	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15474	Batostoma incrustans	(Coryell, 1921)	556	0	not in ZR, originally Stromatotrypa; in Astrova 1978	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
7333	Batostoma inospinosus	Yang & Xia, 1976	556	0	ZR1976-121	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15327	Batostoma inutilis	Coryell, 1921	556	0	not in ZR	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15394	Batostoma jamesi	Nicholson, 1874	553	0	Astrova 1978	\N	2010-05-23	Batostoma	\N	1	\N	HETEROTRYPIDAE
4907	Batostoma jinhongshanense	Yin & Xia, 1986	556	0	ZR1986-195	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
1803	Batostoma kettneri	Pouba, 1947	556	0	ZR1951	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15473	Batostoma lamellatum	(Coryell, 1921)	556	0	not in ZR, Originally Stromatotrypa, in Astrova 1978	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
9271	Batostoma lanensis	Ross, 1963	556	0	ZR1963	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15470	Batostoma lenaense	Modzalevskaya, 1955	556	0	in Astrova, 1978	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15478	Batostoma magnoporum	Ulrich, 1893	556	0	in Astrova 1978	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15483	Batostoma manitobense	Ulrich, 1889	556	0	in Astrova 1978	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
10143	Batostoma microcellatum	Astrova, 1959	556	0	ZR1959	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15477	Batostoma montuosum	Ulrich, 1893	556	0	in Astrova 1978	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
17955	Batostoma multispinatum	Fan & Hu, 1985	556	0	Not in ZR, Horowitz	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
17956	Batostoma multitectum	Fan & Hu, 1985	556	0	Not in ZR, Horowitz	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
19498	Batostoma nodosum	Ulrich, 1893	556	0	\N	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
9312	Batostoma nodosum&	Astrova, 1965	556	0	ZR1965	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15546	Batostoma ovatum	(Ulrich, 1893)	559	0	was Stromatotrypa, Batostoma in Astrova, 1978	\N	2010-05-23	Batostoma	\N	1	\N	MESOTRYPIDAE
9314	Batostoma palare	Astrova, 1965	556	0	ZR1965 (polare in Astrova 1978)	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
9456	Batostoma parcum	Utgaard & Perry, 1964	556	0	ZR1964	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
13585	 was Batostoma paucitambulatum	Evans, 1926	556	0	sic in ZR;ZR1929; nomen nudum	\N	2010-05-23	was	\N	0	\N	TREMATOPORIDAE
7334	Batostoma peripherolatus	Yang & Xia, 1976	556	0	ZR1976-121	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
6598	Batostoma phragmorarum	Conti, 1990	556	0	ZR1991/92-038	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15485	Batostoma prosseri	Cumings & Galloway, 1912	556	0	in Astrova, 1978	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
7274	Batostoma pseudomickwitzi	Modzalevskaya, 1977	556	0	ZR1977	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
7335	Batostoma qujingense	Yang & Xia, 1976	556	0	ZR1976-121	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15475	Batostoma ramosum	Coryell, 1921	556	0	not in ZR, in Astrova, 1978	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
17957	Batostoma rariseptum	Hu & Fan, 1985	556	0	Not in ZR, Horowitz	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15476	Batostoma regulare	(Coryell, 1921)	556	0	not in ZR, Originally Stromatotrypa, Astrova 1978	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
18111	Batostoma scanicum	Brood, 1974	556	0	not in ZR, Horowitz	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
9272	Batostoma sheldonense	Ross, 1963	556	0	ZR1963	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
7090	Batostoma singulare	Pushkin, 1976	556	0	ZR1978-098	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
8803	Batostoma solida	(Modzalevskaya & Nekhoroshev, 1965)	556	0	was Stromatotrypa, ZR1967	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15480	Batostoma speciosum	Modzalevskaya, 1953	556	0	in Astrova 1978	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15482	Batostoma suberassum	Coryell, 1921	556	0	not in ZR, in Astrova, 1978	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
9311	Batostoma subtile	Astrova, 1965	556	0	ZR1965	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
19588	Batostoma superbum	(Foord, 1883)	556	0	\N	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
9313	Batostoma supernodosum	Astrova, 1965	556	0	ZR1965	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
13586	 was Batostoma tabulosum	Evans, 1926	556	0	ZR1929; nomen nudum	\N	2010-05-23	was	\N	0	\N	TREMATOPORIDAE
6892	Batostoma taoyuanense	Li, 1977	556	0	ZR1979-052	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
9600	Batostoma thomasi	(Ross, 1963)	556	0	ZR1963as Amplexopora; Astrova places in Batostoma	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
7499	Batostoma tubuliferum	Ross, 1961	556	0	ZR1961	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
13589	Batostoma ulrichi	Troedsson, 1929	556	0	ZR1929; check date	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15326	Batostoma varians	(James, 1878)	556	0	\N	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
13082	Batostoma varium	Ulrich, 1893	556	0	\N	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
13587	 was Batostoma wilmingtonense	Evans, 1926	556	0	ZR1929; nomen nudum	\N	2010-05-23	was	\N	0	\N	TREMATOPORIDAE
5186	Batostoma xainzaense	Hu, 1986	556	0	ZR1987/88-079	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
7336	Batostoma xuanenense	Yang & Xia, 1976	556	0	ZR1976-121	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
5578	Batostoma yilehuliense	Liu, 1987	556	0	ZR1989/90-074	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
17958	Batostoma yunnanense	Hu & Fan, 1985	556	0	Not in ZR, Horowitz	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
10144	Batostoma? densitabulatum	Astrova, 1959	556	0	ZR1959	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
2944	Batostoma? gabiani	Prantl, 1940	556	0	ZR1945	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15484	Batostoma? maysvillense	Nickles, 1905	556	0	in Astrova, 1978	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
10253	Batostoma? murchisoni	Spjeldnaes, 1957	556	0	ZR1958	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
19587	Batostoma? rugosum	(Whitfield, 1880)	556	0	\N	\N	2010-05-23	Batostoma	\N	1	\N	TREMATOPORIDAE
15969	Nicholsonella antiqua	(Yabe & Hayasaka, 1920)	581	0	ZR1921 as Batostomella	\N	2010-05-23	Nicholsonella	\N	1	\N	BATOSTOMELLIDAE
17491	Batostomella gracilis	(Nicholson, 1874)	581	0	as Chaetetes, not James	\N	2010-05-23	Batostomella	\N	1	\N	BATOSTOMELLIDAE
5442	Batostomella hemiseptensis	(Owen, 1962)	581	0	ZR1963 (as Batostomella)	\N	2010-05-23	Batostomella	\N	1	\N	BATOSTOMELLIDAE
18447	Batostomella lineaxis	Yang, 1956	581	0	not in ZR, Horowitz	\N	2010-05-23	Batostomella	\N	1	\N	BATOSTOMELLIDAE
14425	Batostomella parva	Schoenmann, 1926	581	0	ZR1927	\N	2010-05-23	Batostomella	\N	1	\N	BATOSTOMELLIDAE
3934	Batostomella pulchra	Liu, 1980	581	0	ZR1980-091 as Batostomella pulchera; pulchra in Horowitz	\N	2010-05-23	Batostomella	\N	1	\N	BATOSTOMELLIDAE
10537	Batostomella rhombicellata	Schulga-Nesterenko, 1955	581	0	ZR1956	\N	2010-05-23	Batostomella	\N	1	\N	BATOSTOMELLIDAE
6893	Batostomella sublongipora	(Liu, 1976)	581	0	ZR1979-073 as Batostomella	\N	2010-05-23	Batostomella	\N	1	\N	BATOSTOMELLIDAE
8478	Batostomella? armata	(Girty, 1910)	581	0	\N	\N	2010-05-23	Batostomella	\N	1	\N	BATOSTOMELLIDAE
14424	Batostomella? irregularis	Schoenmann, 1926	581	0	ZR1927	\N	2010-05-23	Batostomella	\N	1	\N	BATOSTOMELLIDAE
11362	Batostomella? manchuriensis	Yabe & Sugiyama, 1942	581	0	ZR1949; as Batostomella (Geinitzella)	\N	2010-05-23	Batostomella	\N	1	\N	BATOSTOMELLIDAE
19290	Batostomellina granulifera	(Hall, 1852)	1022	0	\N	\N	2010-05-23	Batostomellina	\N	1	\N	Unplaced Trepostome
19787	Beania admiranda	Packard, 1863	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
11201	Beania alaskensis	Osburn, 1950	200	1	ZR1950	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
3289	Beania aspinosa	Liu, 1984	200	1	ZR1985-082	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
19781	Beania australis	Busk, 1852	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
8044	Beania bermudezi	Lagaaij, 1968	200	0	ZR1970	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
818	Beania bilaminata	(Hincks, 1881)	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
16816	Beania carteri	(Hincks, 1880)	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
299	Beania challengeri	Hastings, 1943	200	1	ZR1943	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
6092	Beania columbiana	O'Donoghue, 1923	200	1	ZR1924	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
488	Beania conferta	MacGillivray, 1886	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
300	Beania costata	(Busk, 1876)	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
819	Beania cribrimorpha	Gordon, 1984	200	1	ZR1986-073	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
496	Beania crotali	(Busk, 1852)	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
1307	Beania cupulariensis	Osburn, 1914	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
14047	Beania cylindrica	(Hincks, 1886)	200	1	ZR2003	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
495	Beania decumbens	MacGillivray, 1882	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
8467	Beania diademata	Cheetham, 1972	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
35	Beania discodermiae	(Ortmann, 1890)	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
11825	Beania discodermiae boninensis	Silén, 1941	200	1	ZR1942	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
19940	Beania distans	(Hincks, 1881)	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
820	Beania elongata	(Hincks, 1885)	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
301	Beania erecta	Waters, 1904	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
3310	Beania erecta livingstonei	Hastings, 1943	200	1	ZR1943	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
3285	Beania farreae	Liu, 1982	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
6741	Beania fragilis	(Ridley, 1881)	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
821	Beania gigantavicularis	Gordon, 1984	200	1	ZR1986-073	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
2255	Beania hexaceras	(Ortmann, 1890)	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
1306	Beania hirtissima	(Heller, 1867)	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
17694	Beania hyadesi	(Jullien, 1888)	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
302	Beania inermis	(Busk, 1852)	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
1070	Beania inermis cryptophragma	Gordon, 1986	200	1	ZR1987/88-059	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
11805	Beania inermis unicornis	Hastings, 1943	200	1	ZR1943; status?	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
487	Beania intermedia	(Hincks, 1881)	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
11077	Beania intermedia kiiensis	Mawatari, 1952	200	1	ZR1952	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
6742	 was Beania maxilla=1069	(Jullien, 1888)	200	1	\N	\N	2010-05-23	was	\N	0	\N	BEANIIDAE
597	Beania mirabilis	Johnston, 1840	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
3161	Beania multispinosa	Gontar, 1993	200	1	ZR1993/94-028	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
12086	Beania octaceras	Okada & Mawatari, 1938	200	1	ZR1938	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
15970	Beania ostia	Robertson, 1921	200	1	ZR1921	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
12333	Beania paucispinosa	O'Donoghue & de Watteville, 1935	200	1	ZR1935	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
187	Beania pectinata	Hayward & Ryland, 1995	200	1	ZR1995/96-045	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
822	Beania plurispinosa	Uttley & Bullivant, 1972	200	1	ZR1979-113	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
1071	Beania proboscidea	Gordon, 1986	200	1	ZR1987/88-059	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
3162	Beania pseudocolumbiana	Gontar, 1993	200	1	ZR1993/94-028	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
11481	Beania pulchella	Livingstone, 1929	200	1	ZR1930	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
1069	Beania quadricornuta	(Hincks, 1885)	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
2064	Beania rediviva	Hayward & Cook, 1983	200	1	ZR1983-064	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
1488	Beania regularis	Thornely, 1916	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
303	Beania scotti	Hastings, 1943	200	1	ZR1943	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
518	Beania spinigera	(MacGillivray, 1860)	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
1072	Beania stonycha	Gordon, 1986	200	1	ZR1987/88-059	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
1917	Beania thula	Hayward, 1994	200	1	ZR1995/96-043	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
1073	Beania trampida	Gordon, 1986	200	1	ZR1987/88-059	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
11788	Beania uniarmata	O'Donoghue & de Watteville, 1944	200	1	ZR1944	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
17852	Beania vanhoeffeni	Kluge, 1914	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
2272	Beania vegae	Silén, 1941	200	1	ZR1942	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
489	Beania wilsoni	MacGillivray, 1885	200	1	\N	\N	2010-05-23	Beania	\N	1	\N	BEANIIDAE
18674	Beisselina amphiconica	(von Hagenow, 1839)	242	0	\N	\N	2010-05-23	Beisselina	\N	1	\N	TESSARADOMIDAE
4575	Beisselina aviculifera	Wiesemann, 1963	242	0	ZR1963; ZR1984-046	\N	2010-05-23	Beisselina	\N	1	\N	TESSARADOMIDAE
4574	Beisselina bella	Favorskaya, 1980	242	0	ZR1984-046	\N	2010-05-23	Beisselina	\N	1	\N	TESSARADOMIDAE
4866	Beisselina bigeyae	Braga & Bignot, 1986	242	0	ZR1986-031	\N	2010-05-23	Beisselina	\N	1	\N	TESSARADOMIDAE
14381	Beisselina boryana	(von Hagenow, 1851)	242	0	\N	\N	2010-05-23	Beisselina	\N	1	\N	TESSARADOMIDAE
11283	Beisselina celleporoides	(Voigt, 1930)	242	0	ZR1930 as Kleidionella	\N	2010-05-23	Beisselina	\N	1	\N	TESSARADOMIDAE
9663	Beisselina distaviculoecia	Wiesemann, 1963	242	0	ZR1963; check - disaviculoecia in Voigt 1987	\N	2010-05-23	Beisselina	\N	1	\N	TESSARADOMIDAE
19653	Beisselina disticha	(Goldfuss, 1826)	242	0	or Porina?	\N	2010-05-23	Beisselina	\N	1	\N	TESSARADOMIDAE
9415	Beisselina ellenbergeri	Plaziat & Balavoine, 1965	242	0	ZR1965	\N	2010-05-23	Beisselina	\N	1	\N	TESSARADOMIDAE
17274	Beisselina filograna	(Goldfuss, 1826)	242	0	\N	\N	2010-05-23	Beisselina	\N	1	\N	TESSARADOMIDAE
9662	Beisselina foliata	Wiesemann, 1963	242	0	ZR1963	\N	2010-05-23	Beisselina	\N	1	\N	TESSARADOMIDAE
16035	Beisselina forata	Canu & Bassler, 1920	242	0	ZR1920	\N	2010-05-23	Beisselina	\N	1	\N	TESSARADOMIDAE
10113	Beisselina furoni	Furon & Balavoine, 1960	242	0	ZR1960	\N	2010-05-23	Beisselina	\N	1	\N	TESSARADOMIDAE
12420	Beisselina grandissima	Kühn, 1930	242	0	ZR1930	\N	2010-05-23	Beisselina	\N	1	\N	TESSARADOMIDAE
16036	Beisselina implicata	Canu & Bassler, 1920	242	0	ZR1920	\N	2010-05-23	Beisselina	\N	1	\N	TESSARADOMIDAE
