Rank ID	Class	Order	Suborder	Infraorder	Superfamily	Family	Genus
20 3	stenolaemata
20 1	gymnolaemata
20 2	phylactolaemata
20 4	NULL
20 5	NULL
20 6	NULL
20 7	NULL
20 8	NULL
20 9	NULL
20 10	NULL
20 11	NULL
20 12	NULL
20 13	NULL
20 14	NULL
20 15	NULL
20 16	NULL
30 4	stenolaemata	cyclostomata
30 7	stenolaemata	hederellida
30 2	stenolaemata	cryptostomida
30 5	stenolaemata	cystoporida
30 9	stenolaemata	trepostomatida
30 6	stenolaemata	fenestrida
30 3	gymnolaemata	ctenostomata
30 1	gymnolaemata	cheilostomata
30 8	phylactolaemata	plumatellida
30 10	NULL	NULL
30 11	NULL	NULL
30 12	NULL	NULL
30 13	NULL	NULL
30 14	NULL	NULL
30 15	NULL	NULL
30 16	NULL	NULL
30 17	NULL	NULL
30 18	NULL	NULL
30 19	NULL	NULL
30 20	NULL	NULL
30 21	NULL	NULL
30 22	NULL	NULL
80 313	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	uncertain
80 314	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	didymoselloidea	uncertain
80 315	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	dysnoetoporoidea	uncertain
80 316	gymnolaemata	cheilostomata	malacostegina	NULL	membraniporoidea	uncertain
80 317	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	uncertain	uncertain
80 318	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	scorioporoidea	uncertain
80 319	gymnolaemata	cheilostomata	uncertain	uncertain	uncertain	uncertain
80 320	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	uncertain	uncertain
80 366	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	peedeesellidae
80 367	stenolaemata	cyclostomata	tubuliporina	NULL	NULL	phaceloporidae
80 368	NULL	NULL	NULL	NULL	NULL	phragmoporidae
80 369	phylactolaemata	plumatellida	NULL	NULL	NULL	plumatellidae
80 370	NULL	NULL	NULL	NULL	NULL	ptyloporidae
80 371	stenolaemata	cyclostomata	cancellata	NULL	NULL	radioporidae
80 372	NULL	NULL	NULL	NULL	NULL	setosellinidae
80 373	phylactolaemata	plumatellida	NULL	NULL	NULL	stephanellidae
80 374	NULL	NULL	NULL	NULL	NULL	taenioporinidae
80 375	stenolaemata	cryptostomida	NULL	NULL	NULL	tamaroclemidae
80 376	stenolaemata	cryptostomida	goldfussitrypina	NULL	NULL	vidronovellidae
80 377	gymnolaemata	cheilostomata	malacostegina	NULL	membraniporoidea	membraniporidae
80 378	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	lepraliellidae
80 379	gymnolaemata	cheilostomata	neocheilostomina	NULL	microporoidea	lunulitidae
80 382	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	metrarabdotosidae
90 1	gymnolaemata	ctenostomata	victorellina	NULL	victorelloidea	aethozoontidae	aethozoon
90 2	gymnolaemata	ctenostomata	stoloniferina	NULL	aeverrillioidea	aeverrilliidae	aeverrillia
90 3	gymnolaemata	ctenostomata	alcyonidiina	NULL	alcyonidoidea	alcyonidiidae	alcyonidioides
90 4	gymnolaemata	ctenostomata	alcyonidiina	NULL	alcyonidoidea	alcyonidiidae	alcyonidium
90 5	stenolaemata	cyclostomata	tubuliporina	NULL	NULL	diploclemidae	allonema
90 6	gymnolaemata	ctenostomata	uncertain	uncertain	uncertain	uncertain	amathia
90 7	gymnolaemata	ctenostomata	victorellina	NULL	victorelloidea	nolellidae	anguinella
90 8	gymnolaemata	ctenostomata	stoloniferina	NULL	arachnidioidea	arachnidiidae	arachnidium
90 9	gymnolaemata	ctenostomata	stoloniferina	NULL	arachnidioidea	arachnidiidae	arachnoidea
90 10	gymnolaemata	ctenostomata	stoloniferina	NULL	arachnidioidea	arachnidiidae	arachnoidella
90 11	gymnolaemata	ctenostomata	uncertain	NULL	uncertain	ascodictyidae	ascodictyon
90 12	gymnolaemata	ctenostomata	alcyonidiina	NULL	alcyonidoidea	clavoporidae	ascorhiza
90 13	gymnolaemata	ctenostomata	uncertain	uncertain	uncertain	uncertain	avenella
90 14	gymnolaemata	ctenostomata	stoloniferina	NULL	valkerioidea	mimosellidae	bantariella
90 15	gymnolaemata	ctenostomata	uncertain	NULL	uncertain	ascodictyidae	bascomella
90 16	gymnolaemata	ctenostomata	vesicularina	NULL	vesicularioidea	bathyalozoontidae	bathyalozoon
90 17	gymnolaemata	ctenostomata	protoctenostamata	NULL	benedeniporoidea	benedeniporidae	benedenipora
90 18	gymnolaemata	ctenostomata	flustrellidrina	NULL	flustrellidroidea	flustrellidridae	bockiella
90 19	gymnolaemata	ctenostomata	uncertain	uncertain	uncertain	uncertain	bowerbankia
90 20	stenolaemata	cyclostomata	tubuliporina	NULL	NULL	plagioeciidae	bulbella
90 21	gymnolaemata	ctenostomata	stoloniferina	NULL	arachnidioidea	arachnidiidae	cardoarachnidium
90 22	gymnolaemata	ctenostomata	uncertain	NULL	uncertain	uncertain	casteropora
90 23	gymnolaemata	ctenostomata	alcyonidiina	NULL	alcyonidoidea	clavoporidae	clavopora
90 24	stenolaemata	cyclostomata	tubuliporina	NULL	NULL	diploclemidae	condranema
90 25	gymnolaemata	ctenostomata	stoloniferina	NULL	terebriporoidea	cookobryozoonidae	cookobryozoon
90 26	gymnolaemata	ctenostomata	uncertain	uncertain	uncertain	uncertain	crassicaula
90 27	gymnolaemata	ctenostomata	stoloniferina	NULL	arachnidioidea	arachnidiidae	cryptoarachnidium
90 28	gymnolaemata	ctenostomata	vesicularina	NULL	vesicularioidea	buskiidae	cryptopolyzoon
90 29	gymnolaemata	ctenostomata	uncertain	NULL	uncertain	ascodictyidae	eliasopora
90 30	gymnolaemata	ctenostomata	flustrellidrina	NULL	flustrellidroidea	flustrellidridae	elzerina
90 31	gymnolaemata	ctenostomata	stoloniferina	NULL	aeverrillioidea	farrellidae	farrella
90 32	gymnolaemata	ctenostomata	uncertain	NULL	uncertain	uncertain	fischerella
90 33	gymnolaemata	ctenostomata	flustrellidrina	NULL	flustrellidroidea	flustrellidridae	flustrellidra
90 34	gymnolaemata	ctenostomata	flustrellidrina	NULL	flustrellidroidea	flustrellidridae	flustrellidrella
90 35	gymnolaemata	ctenostomata	uncertain	NULL	uncertain	uncertain	foraripora
90 36	gymnolaemata	ctenostomata	stoloniferina	NULL	arachnidioidea	arachnidiidae	franzenella
90 37	gymnolaemata	ctenostomata	uncertain	NULL	uncertain	uncertain	haimeina
90 38	gymnolaemata	ctenostomata	stoloniferina	NULL	valkerioidea	harmeriellidae	harmeriella
90 39	gymnolaemata	ctenostomata	flustrellidrina	NULL	haywardozoonoidea	haywardozoontidae	haywardozoon
90 40	gymnolaemata	ctenostomata	stoloniferina	NULL	hislopioidea	hislopiidae	hislopia
90 41	gymnolaemata	ctenostomata	uncertain	uncertain	uncertain	uncertain	huxleya
90 42	gymnolaemata	ctenostomata	stoloniferina	NULL	valkerioidea	hypophorellidae	hypophorella
90 43	gymnolaemata	ctenostomata	victorellina	NULL	victorelloidea	immergentiidae	immergentia
90 44	gymnolaemata	ctenostomata	uncertain	NULL	uncertain	uncertain	iramena
90 45	gymnolaemata	ctenostomata	protoctenostamata	NULL	benedeniporoidea	labiostomellidae	labiostomella
90 46	gymnolaemata	ctenostomata	alcyonidiina	NULL	alcyonidoidea	alcyonidiidae	lobiancopora
90 47	gymnolaemata	ctenostomata	uncertain	NULL	uncertain	uncertain	marcusopora
90 48	gymnolaemata	ctenostomata	alcyonidiina	NULL	alcyonidoidea	clavoporidae	metalcyonidium
90 49	gymnolaemata	ctenostomata	stoloniferina	NULL	valkerioidea	mimosellidae	mimosella
90 50	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	sfeniellidae	monastesia
90 51	gymnolaemata	ctenostomata	alcyonidiina	NULL	alcyonidoidea	monobryozoontidae	monobryozoon
90 52	gymnolaemata	ctenostomata	flustrellidrina	NULL	flustrellidroidea	flustrellidridae	neobockiella
90 53	gymnolaemata	ctenostomata	flustrellidrina	NULL	flustrellidroidea	flustrellidridae	neoflustrellidra
90 54	gymnolaemata	ctenostomata	victorellina	NULL	victorelloidea	nolellidae	nolella
90 55	gymnolaemata	ctenostomata	stoloniferina	NULL	terebriporoidea	orbignyoporidae	orbignyopora
90 56	gymnolaemata	ctenostomata	alcyonidiina	NULL	alcyonidoidea	pachyzoontidae	pachyzoon
90 57	gymnolaemata	ctenostomata	paludicellina	NULL	paludicelloidea	paludicellidae	paludicella
90 58	gymnolaemata	ctenostomata	uncertain	uncertain	uncertain	uncertain	panolicella
90 59	gymnolaemata	ctenostomata	stoloniferina	NULL	arachnidioidea	arachnidiidae	parachnoidea
90 60	gymnolaemata	ctenostomata	alcyonidiina	NULL	alcyonidoidea	alcyonidiidae	paralcyonidium
90 61	stenolaemata	cyclostomata	tubuliporina	NULL	NULL	diploclemidae	paravinella
90 62	gymnolaemata	ctenostomata	stoloniferina	NULL	penetrantiina	penetrantiidae	penetrantia
90 63	gymnolaemata	ctenostomata	flustrellidrina	NULL	flustrellidroidea	pherusellidae	pherusella
90 64	gymnolaemata	ctenostomata	victorellina	NULL	victorelloidea	nolellidae	platypolyzoon
90 65	gymnolaemata	ctenostomata	victorellina	NULL	victorelloidea	pottsiellidae	pottsiella
90 66	gymnolaemata	ctenostomata	protoctenostamata	NULL	benedeniporoidea	uncertain	protobenedenipora
90 67	gymnolaemata	ctenostomata	alcyonidiina	NULL	alcyonidoidea	clavoporidae	pseudalcyonidium
90 68	gymnolaemata	ctenostomata	stoloniferina	NULL	terebriporoidea	ropalonariidae	ropalonaria
90 69	gymnolaemata	ctenostomata	stoloniferina	NULL	arachnidioidea	arachnidiidae	simplicidium
90 70	stenolaemata	cyclostomata	tubuliporina	NULL	NULL	plagioeciidae	sineportella
90 71	gymnolaemata	ctenostomata	stoloniferina	NULL	terebriporoidea	spathiporidae	spathipora
90 72	gymnolaemata	ctenostomata	uncertain	NULL	uncertain	uncertain	stolonicella
90 73	gymnolaemata	ctenostomata	victorellina	NULL	victorelloidea	sundanellidae	sundanella
90 74	gymnolaemata	ctenostomata	alcyonidiina	NULL	alcyonidoidea	alcyonidiidae	syringothenia
90 75	stenolaemata	cyclostomata	tubuliporina	NULL	NULL	plagioeciidae	tanganella
90 76	gymnolaemata	ctenostomata	stoloniferina	NULL	terebriporoidea	terebriporidae	terebripora
90 77	gymnolaemata	ctenostomata	stoloniferina	NULL	triticelloidea	triticellidae	triticella
90 78	gymnolaemata	ctenostomata	stoloniferina	NULL	triticelloidea	triticellidae	triticellopsis
90 79	gymnolaemata	ctenostomata	uncertain	uncertain	uncertain	uncertain	vesicularia
90 80	stenolaemata	cyclostomata	tubuliporina	NULL	NULL	plagioeciidae	victorella
90 81	stenolaemata	cyclostomata	tubuliporina	NULL	NULL	diploclemidae	vinella
90 82	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	gemelliporellidae	voigtella
90 83	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	sfeniellidae	walkeria
90 84	gymnolaemata	ctenostomata	uncertain	uncertain	uncertain	uncertain	zoobotryon
90 85	gymnolaemata	cheilostomata	uncertain	uncertain	uncertain	uncertain	uncertain
90 86	gymnolaemata	ctenostomata	uncertain	NULL	uncertain	uncertain	uncertain
90 87	stenolaemata	cyclostomata	uncertain	NULL	NULL	uncertain	uncertain
90 88	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	abdomenopora
90 89	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	bifaxarioidea	bifaxariidae	aberrodomus
90 90	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	acanthobaktron
90 91	gymnolaemata	cheilostomata	neocheilostomina	NULL	microporoidea	uncertain	acanthodesiomorpha
90 92	NULL	NULL	NULL	NULL	NULL	beisselinidae	acanthophragma
90 93	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	calloporidae	acanthoporella
90 94	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	calloporidae	acanthoporidra
90 95	gymnolaemata	cheilostomata	neocheilostomina	flustrina	cellarioidea	cellariidae	acerinucleus
90 96	gymnolaemata	cheilostomata	neocheilostomina	flustrina	cellarioidea	coscinopleuridae	acoscinopleura
90 97	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	schizoporelloidea	actisecidae	actisecos
90 98	NULL	NULL	NULL	NULL	NULL	labioporellidae	adelascopora
90 99	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	calloporidae	adenifera
90 100	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	adeonoidea	adeonidae	adeona
90 101	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	adeonoidea	adeonellidae	adeonella
90 102	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	adeonoidea	adeonidae	adeonellopsis
90 103	gymnolaemata	cheilostomata	neocheilostomina	NULL	microporoidea	onychocellidae	aechmella
90 104	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	umbonulidae	aegyptopora
90 105	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	aeolopora
90 106	stenolaemata	cryptostomida	NULL	NULL	NULL	kielceporidae	aequilumina
90 107	gymnolaemata	cheilostomata	inovicellina	NULL	aeteoidea	aeteidae	aetea
90 108	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	catenicelloidea	catenicellidae	ahcheethamia
90 109	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	schizoporelloidea	buffonellodidae	aimulosia
90 110	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	antroporidae	akatopora
90 111	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	calloporidae	alderina
90 112	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	smittinoidea	smittinidae	alismittina
90 113	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	calloporidae	allantocallopora
90 114	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	calloporidae	allantopora
90 115	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	romancheinidae	allerescha
90 116	gymnolaemata	cheilostomata	neocheilostomina	NULL	microporoidea	alysidiidae	alysidium
90 117	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	candidae	amastigia
90 118	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	calloporidae	ammatophora
90 119	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	chaperiidae	amphiblestrella
90 120	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	anaptopora
90 121	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	adeonoidea	adeonidae	anarthropora
90 122	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	anaskopora
90 123	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	mamilloporoidea	cleidochasmatidae	anchicleidochasma
90 124	NULL	NULL	NULL	NULL	NULL	lyroporinae	andreella
90 125	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	andriopora
90 126	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	arachnopusioidea	exechonellidae	anexechona
90 127	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	angelopora
90 128	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	anornithopora
90 129	NULL	NULL	NULL	NULL	NULL	ditaxiporinidae	anoteropora
90 130	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	anotopora
90 131	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	romancheinidae	antarcticaetos
90 132	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	antroporidae	antropora
90 133	NULL	NULL	NULL	NULL	NULL	lyroporinae	apiophragma
90 134	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	calloporidae	aplousina
90 135	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	schizoporelloidea	gigantoporidae	aptonella
90 136	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	arachnopusioidea	arachnopusiidae	arachnopusia
90 137	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	romancheinidae	arctonula
90 138	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	argopora
90 139	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	schizoporelloidea	lacernidae	arthropoma
90 140	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	ascancestor
90 141	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	mamilloporoidea	ascosiidae	ascosia
90 142	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	smittinoidea	smittinidae	aspericreta
90 143	gymnolaemata	cheilostomata	malacostegina	NULL	membraniporoidea	electridae	aspidelectra
90 144	gymnolaemata	cheilostomata	neocheilostomina	NULL	microporoidea	aspidostomatidae	aspidostoma
90 145	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	umbonulidae	astochoporella
90 146	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	schizoporelloidea	acoraniidae	astoleiosalpinx
90 147	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	batoporoidea	batoporidae	atactoporidra
90 148	gymnolaemata	cheilostomata	neocheilostomina	flustrina	cellarioidea	cellariidae	atelestozoum
90 149	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	auchenopora
90 150	NULL	NULL	NULL	NULL	NULL	arcanoporidae	aulopocella
90 151	gymnolaemata	cheilostomata	neocheilostomina	NULL	flustroidea	flustridae	austroflustra
90 152	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	calloporidae	amphiblestrum
90 153	NULL	NULL	NULL	NULL	NULL	lyroporinae	aviculiera
90 154	gymnolaemata	cheilostomata	neocheilostomina	NULL	uncertain	bicorniferidae	babickella
90 155	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	candidae	bactrellaria
90 156	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	schizoporelloidea	escharinidae	bactridium
90 157	NULL	NULL	NULL	NULL	NULL	beisselinidae	balantiostoma
90 158	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	baptopora
90 159	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	romancheinidae	bathosella
90 160	gymnolaemata	cheilostomata	malacostegina	NULL	membraniporoidea	electridae	bathypora
90 161	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	scorioporoidea	scorioporidae	bathystomella
90 162	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	batoporoidea	batoporidae	batopora
90 163	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	batoporoidea	batoporidae	batoporella
90 164	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	batrachopora
90 165	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	beaniidae	beania
90 166	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	tessaradomidae	beisselina
90 167	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	scorioporoidea	scorioporidae	beisselinopsis
90 168	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	belluloporidae	bellulopora
90 169	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	calloporidae	berthelsenia
90 170	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	calloporidae	biaviculigera
90 171	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	bugulidae	bicellariella
90 172	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	bugulidae	bicellarina
90 173	gymnolaemata	cheilostomata	neocheilostomina	NULL	uncertain	bicorniferidae	bicornifera
90 174	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	batoporoidea	batoporidae	bicupularia
90 175	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	calloporidae	bidenkapia
90 176	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	bifaxarioidea	bifaxariidae	bifaxaria
90 177	gymnolaemata	cheilostomata	neocheilostomina	NULL	uncertain	bicorniferidae	bifissurinella
90 178	NULL	NULL	NULL	NULL	NULL	hesychoxeniidae	biflustra
90 179	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	didymoselloidea	uncertain	bimicroporella
90 180	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	batoporoidea	conescharellinidae	bipora
90 181	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	romancheinidae	biporochella
90 182	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	cupuladriidae	biselenaria
90 183	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	smittinoidea	bitectiporidae	bitectipora
90 184	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	candidae	bobinella
90 185	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	hippothooidea	trypostegidae	boreas
90 186	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	hippothooidea	trypostegidae	boreasina
90 187	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	romancheinidae	bostrychopora
90 188	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	adeonoidea	adeonidae	bracebridgia
90 189	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	arachnopusioidea	arachnopusiidae	brendella
90 190	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	uncertain	brettia
90 191	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	bugulidae	brettiella
90 192	gymnolaemata	cheilostomata	scrupariina	NULL	scruparioidea	scrupariidae	brettiopsis
90 193	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	arachnopusioidea	arachnopusiidae	briarachnia
90 194	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	pseudolepralioidea	brydonellidae	brydonella
90 195	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	schizoporelloidea	bryobaculidae	bryobaculum
90 196	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	calloporidae	bryocalyx
90 197	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	chaperiidae	bryochaperia
90 198	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	bryopastoridae	bryopastor
90 199	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	celleporoidea	phidoloporidae	bryorachis
90 200	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	catenicelloidea	catenicellidae	bryosartor
90 201	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	pseudolepralioidea	brydonellidae	bubnoffiella
90 202	NULL	NULL	NULL	NULL	NULL	beisselinidae	buchneria
90 203	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	celleporoidea	celleporidae	buffonellaria
90 204	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	schizoporelloidea	buffonellodidae	buffonellodes
90 205	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	bugulidae	bugula
90 206	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	bugulidae	bugularia
90 207	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	bugulidae	bugulella
90 208	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	bugulidae	bugulopsis
90 209	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	romancheinidae	bulbipora
90 210	gymnolaemata	cheilostomata	malacostegina	NULL	membraniporoidea	electridae	bullaconopeum
90 211	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	celleporoidea	celleporidae	buskea
90 212	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	candidae	caberea
90 213	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	candidae	cabereopsis
90 214	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	catenicelloidea	catenicellidae	caberoides
90 215	gymnolaemata	cheilostomata	neocheilostomina	NULL	microporoidea	calescharidae	caleschara
90 216	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	calloporidae	callopora
90 217	NULL	NULL	NULL	NULL	NULL	labioporellidae	calloporina
90 218	NULL	NULL	NULL	NULL	NULL	lyroporinae	calpensia
90 219	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	catenicelloidea	catenicellidae	calpidium
90 220	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	calpidopora
90 221	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	schizoporelloidea	duvergieriidae	calvetina
90 222	gymnolaemata	cheilostomata	neocheilostomina	NULL	uncertain	skyloniidae	calvina
90 223	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	schizoporelloidea	calwelliidae	calwellia
90 224	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	mamilloporoidea	cleidochasmatidae	calyptooecia
90 225	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	schizoporelloidea	lanceoporidae	calyptotheca
90 226	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	bugulidae	calyptozoum
90 227	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	bugulidae	camptoplites
90 228	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	candidae	canda
90 229	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	candidae	candomenipea
90 230	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	candidae	candoscrupocellaria
90 231	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	canupora
90 232	gymnolaemata	cheilostomata	neocheilostomina	NULL	flustroidea	flustridae	carbasea
90 233	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	carydiopora
90 234	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	castanopora
90 235	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	cribrilinoidea	cribrilinidae	castanoporina
90 236	NULL	NULL	NULL	NULL	NULL	arcanoporidae	catadysis
90 237	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	chaperiidae	catenariopsis
90 238	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	catenicelloidea	catenicellidae	catenicella
90 239	gymnolaemata	cheilostomata	neocheilostomina	NULL	microporoidea	alysidiidae	catenicula
90 240	gymnolaemata	cheilostomata	neocheilostomina	flustrina	buguloidea	bugulidae	caulibugula
90 241	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	calloporidae	caulorhamphus
90 242	gymnolaemata	cheilostomata	neocheilostomina	flustrina	cellarioidea	cellariidae	cellaria
90 243	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	sclerodomidae	cellarinella
90 244	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	lepralielloidea	sclerodomidae	cellarinelloides
90 245	gymnolaemata	cheilostomata	neocheilostomina	flustrina	calloporoidea	quadricellariidae	cellarinidra
90 246	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	celleporoidea	celleporidae	cellepora
90 247	gymnolaemata	cheilostomata	neocheilostomina	ascophorina	celleporoidea	celleporidae	celleporina
